SL_NO	DATE_REC	FROM	CITY	PURPOSE	CHK_NO	CHK_DT	CURRENCY	AMOUNT	J_NO	EMAIL	SLNO1
282	1/8/2013	Apsa	Ahmedabad	subscription	317133			450.00		ahmbd.journals@alliedpublishers.com	13A
283	1/8/2013	Kisan Mahavidyalaya	Jalagon	subscription	698778			2400.00			13A
284	1/8/2013	Sri Krishna Polytechnic Clg	Coimbatore	subscription	550978			500.00		vbjpoly@rediffmail.com	13A
285	1/8/2013	GA Clg for w	Tiruchendur	subscription	398679			4250.00		gacw@aei.edu.in	13A
286	1/8/2013	Sri Krishna lg of Tech	Coimbatore	subscription	803920			4800.00		librarianvlb@gmail.com	13A
287	1/8/2013	BITM	Kolkata	subscription	143908			4500.00		bitm@val2.vsnl.net.in	13A
288	1/8/2013	Alphonsa Clg	Kottayam	subscription	536817			1450.00			13A
289	1/8/2013	KMM Clg	Cochin	subscription	753007			400.00		kmmcollege.artsandscience@gmail.com	13A
290	1/8/2013	Clg of Vet & Anim Sci	Bikaner	subscription	004589			1500.00			13A
291	1/8/2013	St Xaviers Clg	Mumbai	subscription	492281			2700.00			13A
292	1/8/2013	Bombay Bks & Periodicals	Mumbai	subscription	113134			720.00		bombaybooks@gmail.com	13A
293	1/8/2013	Creative Vks	Mumbai	subscription	664539			3960.00		info@creatjournals.com	13A
294	1/8/2013	Nat Inst of Engg	Mysore	subscription	879413			3550.00		principal@nie.ac.in	13A
295	1/8/2013	Shri DMMMV	Mysore	subscription	710299			4050.00		sdmmmk@gmail.com	13A
296	1/8/2013	Shree Ramajrishna Inst of Comp Edn	Surat	subscription	100425			4700.00		pdesai54@hotmail.com	13A
297	1/8/2013	Smt RBPatel Mahila Pharmacy	Rajkot	subscription	016520			3100.00		rbpmpc@yahoo.co.in	13A
298	1/8/2013	SPRERI	VV Nagar	subscription	542827			7000.00		info@spreti.org	13A
299	1/8/2013	Prints India	New Delhi	subscription	531440			121793.00		info@printsjournals.com	13A
300	1/8/2013	MVSR Engg Clg	Hyd	subscription	317926			4400.00			13A
301	1/8/2013	Cape Inst of Tech	Tirunelveli	subscription	007255			800.00		contact@capeitech.org	13A
302	1/8/2013	Montessori Mahila Clg of Edn	Vijayawada	subscription	248218			2000.00			13A
303	1/8/2013	Ganga Inst of tech & Mgm	Haryana	subscription	211746			600.00		gitmkablana@gmail.com	13A
304	1/8/2013	Jodhpur Engg & res Centre	Jodhpur	subscription	895417			4800.00		contact_jecrc@rediffmail.com	13A
305	1/8/2013	"Sale, Clg of Engg & Tech"	Salem	subscription	740194			4150.00		salemcollege09@gmail.com	13A
306	1/8/2013	Akshaya K B	Odisha	subscription	009591			1830.00			13A
307	1/8/2013	"GL Bagewadi A,S, Com PG Clg"	Nipani	subscription	461786			4800.00		klegib_npn@yahoo.co.in	13A
308	1/8/2013	BNP Clg	Theni	subscription	752717			2000.00			13A
309	1/8/2013	Navarasam Arts Sci Clg for W	Erode	subscription	048696			3450.00			13A
310	1/8/2013	Navodaya Inst of tech	Raichur	subscription	004683			4800.00		nit-princi@navodayamail.net	13A
311	1/8/2013	Iswar Chandra Vidyasagar Clg	Tripura	subscription	243626			3500.00		dcmuhuri@gmail.com	13A
312	1/8/2013	Tumkur Univ	Tumkur	subscription	203827			3300.00		basralravi@gmail.com	13A
313	1/8/2013	RIA	Mumbai	subscription	011987			630.00		rhino1@vsnl.com	13A
314	1/8/2013	RIA	Mumbai	subscription	011979			1305.00		rhino1@vsnl.com	13A
315	1/8/2013	Vandayar Engg Clg	Thanjavur	subscription	553181			1150.00			13A
316	1/8/2013	Naseem Akthar	Hyd	subscription	119902			1650.00			13A
317	1/8/2013	Dr Iqbal Trg Clg of Edn	Srinagar	subscription	263049			1400.00			13A
318	1/8/2013	Sethu Inst of Tech	Virudhunagar	subscription	006525			3800.00		sitlibrary@yahoo.co.in	13A
319	1/8/2013	Lady Doak Clg	Madurai	subscription	716655			7000.00		shenbagarathai@rediffmail.com	13A
320	1/8/2013	RIE	Bhubaneswar	subscription	928351			6350.00		reibbslib@rediffmail.com	13A
321	1/8/2013	Aijaz Ahmad Wani	"Kulgam, 192231, J&K"	subscription	BANKTRANSFER			400.00		eijazwani123@gmail.com	13A
322	1/8/2013	KV	Pune	subscription	250478			4800.00	HINDI		13A
323	1/8/2013	Sanal Thomas	Trichur	subscription	MO			400.00			13A
324	1/8/2013	AVEW Trusties SS Mahavidyalaya	Bhagur	subscription	MO			500.00			13A
325	1/8/2013	Sri krishna Shastr Mahavidyalaya	Murbad	subscription	MO			500.00			13A
326	1/8/2013	Thiagarajar Clg	Madurai	subscription	439799			2600.00			13A
327	1/8/2013	Jijmata Scie & Arts Clg	Ahmednagar	subscription	084703			4800.00			13A
328	1/8/2013	Adithya Inst of tech	Coimbatore	subscription	649853			1950.00		info@adithyatech.edu.in	13A
329	1/8/2013	BB Public School	New Delhi	subscription	601208			3100.00			13A
330	1/8/2013	Trinity Clg of Engg & tech	Karimnagar	subscription	527885			2350.00		trinity.tctk@gmail.com	13A
331	1/8/2013	Balaji	Bang	Fellowship	908877			700.00			13A
332	1/8/2013	Narahari sastry	Hyd	Fellowship & Sub for Res(5) & Curr2 yrs	535457			3050.00			13A
333	1/8/2013	Smt KKC Edn	Mumbai	subscription	744392			500.00		kkbed54@gmail.com	13A
334	1/8/2013	Shyam Lal K	Bhilwara	subscription	383075			3050.00			13A
335	1/8/2013	Krishna Bhat	Mysore	subscription	0065162			400.00			13A
336	1/8/2013	BIT	Durg	subscription	102432			14400.00		bit@bitdurg.org	13A
337	1/8/2013	Visva Bharati	subcription	subscription	292304			7000.00			13A
338	1/8/2013	IBSD	Manipur	subscription	520727			3000.00		director.ibsd@nic.in	13A
339	1/8/2013	MVMSci Home Sci Clg	Rajkot	subscription	289221			3200.00		mvmscience@yahoo.co.in	13A
340	1/8/2013	CSMR	Bang	subscription	874358			400.00	HINDI		13A
341	1/9/2013	"Uzmal Hamal, Dept of Botany"	J&K	Reprints	BANKTRANSFER			2500.00			13A
342	1/9/2013	Agasti Arts Com DR Sci Clg	Akole	subscription	667673			4800.00		acsakole2005@gmail.com	13A
343	1/9/2013	KKWagh Polytechnic	Nashik	subscription	892907			2800.00		kkwpolychandori@yahoo.com	13A
344	1/9/2013	Akshaya Clg of Engg & tech	Coimbatore	subscription	180933			795.00		info@acetcbe.edu.in	13A
345	1/9/2013	PC Jabin Sci Clg	Hubli	subscription	539078			3150.00		jabincollege@gmail.com	13A
346	1/9/2013	Devi Lal Clg of Education	Haryana	subscription	055455			500.00			13A
347	1/9/2013	Surya	Bang	subscription	194574			2475.00		sipmag@airtelmail.in	13A
348	1/9/2013	Arts Com Sci Clg	Nandgaon	subscription	112379			4800.00		prinnandgaon@bsnl.in	13A
349	1/9/2013	Meston Clg of Edn	Chennai	subscription	565235			500.00		meston_college@vsnl.net	13A
350	1/9/2013	IBH	Mumbai	subscription	725036			1755.00		ibh@vsnl.com	13A
351	1/9/2013	Ayya Nadar Janaki Ammal Clg Lib	Sivakasi	subscription	546518			4800.00		vgr_anjac@sancharnet.in	13A
352	1/9/2013	Sacred Hear Clg (Auto)	Tirupattur	subscription	832824			4800.00			13A
353	1/9/2013	ACE Engg Clg	RR Dist	subscription	698741			800.00		aceenggcollege@gmail.com	13A
354	1/9/2013	GKVK	Bang	Advertisement	928150			7000.00			13A
355	1/9/2013	IBHA	Chennai	subscription	150239			360.00		ibhsachen@eth.net	13A
356	1/9/2013	"St Xaviers Clg, Dept of Zoology"	Mumbai	subscription	492179			2700.00			13A
357	1/9/2013	Podhigai	Tirupattur	subscription	516335			4800.00		podhigaitech@gmail.com	13A
358	1/9/2013	Govt M H Clg	Jabalpur	subscription	169898			3750.00			13A
359	1/9/2013	Inst of Fundamental Studies	Sri Lanka	subscription	074822		$	25.00			13A
360	1/9/2013	St Anns Clg og Edn	Mangalore	subscription	730487			500.00		stannsedn@dataone.in	13A
361	1/9/2013	GDM Arts KRN Com Sci Clg	Jalgaon	subscription	655775			2700.00			13A
362	1/9/2013	Lokanath Mahavidyalaya	Kendrapara	subscription	517964			500.00			13A
363	1/9/2013	SN College	"Rajkanika, Kendrapar"	subscription	366002			2300.00			13A
364	1/9/2013	"Karpagam Univ, Central Library"	Coimbatore	subscription	713067			4000.00			13A
365	1/9/2013	MBS Clg of Engg & tech	Jammu	subscription	734202			4800.00		principalmbscet@rediffmail.com	13A
366	1/9/2013	Lohia Mahavidyalaya	Cheerur	subscription	103277			2660.00	HINDI		13A
367	1/9/2013	"Harvey Lib, Madura Clg"	Madurai	subscription	137917			3200.00			13A
368	1/9/2013	Dada patil Mahavidyakaya	"Karjat, Ahmednagar"	subscription	462396			3150.00			13A
369	1/9/2013	Lisieux lg of Edn	Coimbatore	subscription	296407			900.00		lisieux_bd@yahoo.in	13A
370	1/9/2013	Shri Shankaracharya Inst of Engg & tech	Durg	subscription	761543			4800.00		ssieto9@rediffmail.com	13A
371	1/9/2013	"Inst of Plasma Res, Centre for Plasma Physics"	Kamrup	subscription	258924			7000.00			13A
372	1/9/2013	Vishwashanti  Gurukul IB World School	Pune	subscription	229382			3000.00			13A
373	1/9/2013	APSA	New Delhi	subscription	193610			2745.00		journals@alliedpublishers.com	13A
374	1/9/2013	"NCH A,S, Com BBA, BCA Clg & PG Centre (Lib & Infm)"	Hubli	subscription	128086			4800.00			13A
375	1/9/2013	"AV Clg of Arts & KM Clg of Com, Jr Clg"	Mumbai	subscription	094772			2750.00			13A
376	1/9/2013	RG Bagdia Arts SB Lakhotia Com Sci Clg	Jalna	subscription	720063			1200.00			13A
377	1/9/2013	Gharda Inst of Tech	Ratnagiri	subscription	076305			2750.00			13A
378	1/9/2013	Harini B	Faridabad	subscription	003429			500.00			13A
379	1/9/2013	Govt degree Clg	Sarkaghat	subscription	612991			500.00			13A
380	1/9/2013	GG Bks & Periodicals	Navi Mumbai	subscription	035492			2475.00		info@ggbooks.org	13A
381	1/9/2013	Tagore Sec Sr school	New Delhi	subscription	012735			2000.00		tagoremayapuri@yahoo.com	13A
382	1/9/2013	Creative Bks	Mumbai	subscription	6644556			1710.00		info@creatjournals.com	13A
383	1/9/2013	Ayurved Mahavidyalaya	Aurangabad	subscription	670730			1500.00			13A
384	1/9/2013	RP Indraprastha Tech Campus	Karnal	subscription	000802			4800.00		info@rpinstitutions.com	13A
385	1/9/2013	CPRI	Bang	subscription	664822			900.00	HINDI		13A
386	1/9/2013	emu Inst of Tech	Chittoor	subscription	160971			4150.00		vemuprincipal@gmail.com	13A
387	1/9/2013	Mharani Girls Engg Clg	Jaipur	subscription	860025			2250.00			13A
388	1/9/2013	Amrita Univ	Kollam	subscription	027446			5200.00		dean-asb@am.amrita.edu	13A
389	1/9/2013	PVVPatil Clg of Engg	Ahmednagar	subscription	420018			500.00			13A
390	1/9/2013	SGGS Khalsa College	Mahilpur	subscription	BANKTRANSFER			4800.00		sggskcm@yahoo.co.in	13A
391	1/9/2013	Sujathamma	Tirupati	subscription	Cash			3000.00		sujathatpt@yahoo.co.in	13A
392	1/9/2013	Debasis Chattopadhyay	Delhi	Fellowship & Life sub for CURR Sci  943913	943912			8200.00			13A
393	1/9/2013										13A
394	1/10/2013	Thapar niv	Patiala	Advertisement	933037			4000.00			13A
395	1/10/2013	Shenoy	Bang	Fellowship	224703			700.00			13A
396	1/10/2013	Sundar Rajan B	Bang	Fellowship	185930			700.00			13A
397	1/10/2013	Kanchi Shri Krishna Clg of Arts & sci	Kanchipuram	subscription	BANKTRANSFER			4800.00		vijikannan235@gmail.com	13A
398	1/10/2013	MP Birla Inst of Fundamental Res	Bang	subscription	331501			5950.00		mpbifr@gmail.com	13A
399	1/10/2013	AVIT (Lib Dept)	Paiyanoor	subscription	269915			4800.00		srsreetharlib@yahoo.co.in	13A
400	1/10/2013	Frank Anthony Public School	Nw delhi	subscription	912853			500.00			13A
401	1/10/2013	Dr Navalar N Clg of Engg	Tholudur	subscription	004109			3850.00		nncesify.com	13A
402	1/10/2013	Angel Clg of Engg & Tech	Tirupur	subscription	650391			3350.00		acet@angelindia.com	13A
403	1/10/2013	Malinenilakshmaiah Engg Clg	Prakasam	subscription	472260			4150.00		mleclibrary@gmail.com	13A
404	1/10/2013	Govt Clg Auto (Dept of Comp)	Mandya	subscription	007937			2000.00			13A
405	1/10/2013	Mar Baselios Christian Clg of Eng & tech	Idukki	subscription	935037			4250.00		mbc@mbcpeermade.com	13A
406	1/10/2013	YV Rao Siddhartha Clg of Edn	Vijayawada	subscription	055666			500.00			13A
407	1/10/2013	Basavaprabhu Kore Arts Sci & Com Clg	Chikodi	subscription	116627			1000.00			13A
408	1/10/2013	IBH Jnls	New delhi	subscription	112217			675.00		journals-delhi@ibhworld.com	13A
409	1/10/2013	MPM Arts Science and Commerce Clg	Pune	subscription	650304			1500.00		mahatmaphulepimpri@yahoo.com	13A
410	1/10/2013	Raghunath Girls (PG) Clg	Meerut	subscription	712584			2400.00			13A
411	1/10/2013	Padmashree Dr DY Patil Univ	Navi Mumbai	subscription	990281			2700.00		drdebjaniddypatil.edu	13A
412	1/10/2013	"Gayatri Vidya Parishad, School of Engg"	Visak	subscription	799516			400.00			13A
413	1/10/2013	Priyadarshini Clg of Engg	Sullurpet	subscription	273566			900.00			13A
414	1/10/2013	Maharashtra State Board of Sec High School	Pune	subscription	116371			500.00			13A
415	1/10/2013	Banashankri Arts Com SK Gubbi Sci Clg	Dharwad	subscription	667054			4800.00		drsnhegdejss@gmail.com	13A
416	1/10/2013	Keyi Sahib Trg Clg	Kannur	subscription	168224			500.00		kstcollege@gmail.com	13A
417	1/10/2013	Mary Mount Public School	Kottayam	subscription	197840			2000.00		principalmmount@gmail.com	13A
418	1/10/2013	Sadguru Gadage Maharaj Clg	Karad	subscription	163613			1500.00		str_sgmck@sancharnet.in	13A
419	1/10/2013	Mukhopadhyay	Kolkata	subscription	193401			1100.00		bmathccp@yahoo.com	13A
420	1/10/2013	Transworld Sub ASgency	Secunderabad	subscription	156419			1500.00		transhyd10@yahoo.co.in	13A
421	1/10/2013	MM Tech Campus	Solan	subscription	111326			1150.00		gargasok@gmail.com	13A
422	1/10/2013	Gokaraju Rangaraju Inst of Engg & tech	Hyd	subscription	644216			4800.00			13A
423	1/10/2013	Directorate of Mushhroom Res	Solan	subscription	912767			4000.00	HINDI	directordmr@gmail.com	13A
424	1/10/2013	Amol Dighe	Mumbai	Fellowship	625267			700.00			13A
425	1/10/2013	Dr Lankpalli B Clg	Visak	subscription	412416			3000.00		drbullayyapgcollegeas@gmail.com	13A
426	1/10/2013	Dr GR Damodaran Inst of Mgm	Coimbatore	subscription	000094			700.00			13A
427	1/10/2013	Sahyadri Sci Clg	Shimoga	subscription	211627			4800.00		sahyadriscience@gmail.com	13A
428	1/10/2013	Bapuji Inst of Engg & tech	Davangere	subscription	963904			4800.00		principal@bietdvg.edu	13A
429	1/10/2013	GSI	Mangalore	subscription	813024			4900.00			13A
430	1/10/2013	Sai Sudhir PG Clg	Hyd	subscription	021067			700.00		saisudhirhrrelations@gmail.com	13A
431	1/10/2013	Anthropolofical survey of India	Mysore	subscription	496288			4300.00			13A
432	1/10/2013	Neelashaila Mahavidyalaya	Rourkela	subscription	BANKTRANSFER			2000.00		nsm_rkl@yahoo.com	13A
433	1/10/2013	Gopalkrishna S	Bang	Fellowship	917250			700.00			13A
434	1/10/2013	Sowmy	Chennai	Fellowship	776958			700.00			13A
435	1/10/2013	Bahra Univ	Solan	subscription	BANKTRANSFER			3300.00		shiwanisood.mehta@gmail.com	13A
436	1/11/2013	GKM College of Engg	Chennai	subscription	314488			4800.00		principal@gkmcet.net.in	13A
437	1/11/2013	Nahid Ali		subscription	955530			700.00			13A
438	1/11/2013	India Meteorological Dep	Mumbai	subscription	035180			17600.00			13A
439	1/11/2013	Kendriya Vidyalaya	Aurangabad	subscription	267857			2000.00			13A
440	1/11/2013	Sastra Univ	Thanjavur	subscription	700258			3300.00			13A
441	1/11/2013	NR Swamy college	Mumbai	subscription	631305			4800.00			13A
442	1/11/2013	Patna Womens college	Patna	subscription	027428			1850.00			13A
443	1/11/2013	Informatics	Bangalore	subscription	020203			360.00			13A
444	1/11/2013	Atmiya Inst of Pharmacy	Rajkot	subscription	351544			500.00			13A
445	1/11/2013	Globe	New Delhi	subscription	910780			3600.00			13A
446	1/11/2013	Bheemanna Khandre Inst	Bidar	subscription	273247			1500.00		info@recbhalki.org	13A
447	1/11/2013	Hindi		subscription	819493			1500.00		ascddugkp@gmail.com	13A
448	1/11/2013	Balaji Inst of Engg	Warangal	subscription	778104			1450.00			13A
449	1/11/2013	Balaji Inst of Tech	Warangal	subscription	778980			2350.00		admin@bitswgl.ac.in	13A
450	1/11/2013	T John college	Bangalore	subscription	053610			1900.00			13A
451	1/11/2013	VPH Subscription	Kolkata	subscription	975186			7000.00		subscription@vphsubscription.com	13A
452	1/11/2013	Subscription Centre	Ahmedabad	subscription	753244			19710.00			13A
453	1/11/2013	Shree Dhanvantary Pharmacy College	Surat	subscription	578321			3000.00	retd short payment		13A
454	1/11/2013	kongundadu Arts College	Coimbatore	subscription	712048			4800.00		principal@kongunaducollege.ac.in	13A
455	1/11/2013	Ghousia College of Engg	Bangalore	subscription	664589			1500.00		principal_gee@hotmail.com	13A
456	1/11/2013	Finolex Academy	Ratnagri	subscription	061364			2000.00		admin@famt.ac.in	13A
457	1/11/2013	BTI	Bangalore	subscription	900758			2650.00			13A
458	1/11/2013	Govt Degree college	Udhampur	subscription	060951			4800.00			13A
459	1/11/2013	Rajdhani	Jaipur	subscription	004251			1100.00		mail@rajdhanijaipur.org	13A
460	1/11/2013	Gayatri Vidya Parishad Degree college	Visakhapatnam	subscription	799632			3150.00			13A
461	1/11/2013	Dravidian University	Kuppam	subscription	188128			7000.00		doraswamy_msd@yahoo.com	13A
462	1/11/2013	MM Group of Inst	Ambala	subscription	202664			400.00		gargasok@gmail.com	13A
463	1/11/2013	BIT	Pilani	subscription	202378			7000.00			13A
464	1/11/2013	Amal Jyothi College	Kottayam	subscription	693461			4800.00			13A
465	1/11/2013	Adhyapan Padvika	Yavatmal	subscription	152944			1160.00			13A
466	1/11/2013	Govt First Grade College	Chamarjnagar	subscription	290646			2000.00			13A
467	1/11/2013	Vidyavardhini's college of Engg	Thane	subscription	890343			2250.00		vcet_inbox@vcet.edu.in	13A
468	1/11/2013	SSVPS	Dhule	subscription	322407			1100.00		princi.ssvps@gmail.com	13A
469	1/11/2013	Pinkcity Engg college & Res	Jaipur	subscription	142964			400.00			13A
470	1/11/2013	Chaiduar College	Sonitpur	subscription	BANKTRANSFER			4800.00			13A
471	1/11/2013	Kuriakose Elias college	Kottayam	subscription	223785			1500.00		kecollegemm@gmail.com	13A
472	1/11/2013	Boston College	Gwalior	subscription	013106			3100.00		info@bostoncollege.in	13A
473	1/11/2013	Dayanand College of Arts & Sci	Solapur	subscription	700942			2500.00		spr_dayartsc@bsnl.in	13A
474	1/11/2013	National Research Centre of Equines	Hisar	Claim						nrcequine@nic.in	13A
475	1/11/2013	Kalpataru Inst of Tech	tiptur	subscription	714991			4800.00		principal@kittiptur.ac.in	13A
476	1/11/2013	NDRI	Karnal	subscription	281627			4400.00			13A
477	1/11/2013	Achariya Arts College	Puducherry	subscription	566783			3050.00			13A
478	1/15/2013	INAE	New Delhi	Advertisement	773693			12000.00		inaehq@inae.in	13A
479	1/15/2013	Manipal Life Science Centre	Manipal	subscription	BANKTRANSFER			42900.00			13A
480	1/15/2013	EIE	Bhopal	subscription	893164			500.00	HINDI	riebpllib@indiatimes.com	13A
481	1/15/2013	KG Prasada Rao ANR Clg of Edn	Gudivada	subscription	279813			2700.00		kgpr.acrcollege@rediffmail.com	13A
482	1/15/2013	Ekalavya Shikshan Sanstha Polytechnic	Pune	subscription	112032			1300.00		esspoly@gmail.com	13A
483	1/15/2013	PPDevi Clg of Eng & tech	Krishna	subscription	919167			1450.00			13A
484	1/15/2013	Sri Dearaj Urs Acad of High Edn & Res	Kolar	subscription	682807			1100.00		sdumcrlj@bgl.vsnl.net	13A
485	1/15/2013	HDPY Clg of Edn	Ernakulam	subscription	005506			4800.00		hdpycollegeofeducation@gmail.com	13A
486	1/15/2013	"Cochin Univ of Sci & Tech, Dept of Biotech"	Cochin	subscription	457814			4700.00		biotech@cusat.ac.in	13A
487	1/15/2013	Sri Jagadguru Renukacharya Clg of Sci Arts & Com	Bang	subscription	784948			2000.00		principal@sjrc.edu.in	13A
488	1/15/2013	ASS Clg of Pharmacy	Beed	subscription	948302			2080.00		sdstdhcopbeed@rediffmail.com	13A
489	1/15/2013	BNM Inst of Tech	Bang	subscription	376933			4800.00		bnmitprincipal@gmail.com	13A
490	1/15/2013	Christ Clg	Cuttack	subscription	310752			3350.00			13A
491	1/15/2013	IISER	Pune	subscription	267799			4150.00		library@iiserpune.ac.in	13A
492	1/15/2013	Cochin Refineries School	Kochi	subscription	128076			500.00		z-ky-school@bharatpetroleum.in	13A
493	1/15/2013	Bharat Inst of tech	Meerut	subscription	077227			3450.00			13A
494	1/15/2013	Karnataka Clg of Pharmacy	Bang	subscription	588604			800.00		manjunathan.reddy@gmail.com	13A
495	1/15/2013	Kakatiya Inst of Tech & sci for W	Nizamabad	subscription	001061			4800.00			13A
496	1/15/2013	Nandha Clg of Tech	Erode	subscription	452834			3850.00		principalnct@nandhainstitutions.org	13A
497	1/15/2013	Bal Bharati Public School	Bharuch	subscription	401095			1500.00		bbpsjh@gmail.com	13A
498	1/15/2013	Sri Saila JVP Auto Clg	Harihar	subscription	324319			1800.00		sjvp_hrh@rediff.com	13A
499	1/15/2013	PIT	Tirupati	subscription	677978			1650.00			13A
500	1/15/2013	BARC	Mumbai	subscription	BANKTRANSFER			7000.00			13A
501	1/15/2013	VVVClg for w	Virudhunagar	subscription	934184			1100.00			13A
502	1/15/2013	AKD DR W Clg	Rajapalayam	subscription	437395			3050.00			13A
503	1/15/2013	Vigana Bharathi	RR Dist	subscription	698638			4800.00		principal@vbithyd.ac.in	13A
